Country Name,Country Code,Series Name,Series Code,YR2015
Equatorial Guinea,GNQ,"Population ages 0-14, male",SP.POP.0014.MA.IN,222307
Equatorial Guinea,GNQ,"Population ages 0-14, female",SP.POP.0014.FE.IN,216230
Equatorial Guinea,GNQ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,308.714
Equatorial Guinea,GNQ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,348.893
Equatorial Guinea,GNQ,"Population, female",SP.POP.TOTL.FE.IN,522586
Equatorial Guinea,GNQ,"Population, male",SP.POP.TOTL.MA.IN,645982
Equatorial Guinea,GNQ,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,15074
Equatorial Guinea,GNQ,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,14556
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.664
Eritrea,ERI,Urban population,SP.URB.TOTL,NA 
Eritrea,ERI,"Population, total",SP.POP.TOTL,NA 
Eritrea,ERI,"Population ages 80 and above, female",SP.POP.80UP.FE,NA 
Eritrea,ERI,"Population ages 80 and above, male",SP.POP.80UP.MA,NA 
Eritrea,ERI,"Population ages 15-64, male",SP.POP.1564.MA.IN,NA 
Eritrea,ERI,"Population ages 15-64, female",SP.POP.1564.FE.IN,NA 
Eritrea,ERI,"Population ages 0-14, male",SP.POP.0014.MA.IN,NA 
Eritrea,ERI,"Population ages 0-14, female",SP.POP.0014.FE.IN,NA 
Eritrea,ERI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,218.953
Eritrea,ERI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,292.609
Eritrea,ERI,"Population, female",SP.POP.TOTL.FE.IN,NA 
Eritrea,ERI,"Population, male",SP.POP.TOTL.MA.IN,NA 
Eritrea,ERI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,NA 
Eritrea,ERI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,NA 
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.590243902439
Estonia,EST,Urban population,SP.URB.TOTL,899949
Estonia,EST,"Population, total",SP.POP.TOTL,1315407
Estonia,EST,"Population ages 80 and above, female",SP.POP.80UP.FE,49719
Estonia,EST,"Population ages 80 and above, male",SP.POP.80UP.MA,16524
Estonia,EST,"Population ages 15-64, male",SP.POP.1564.MA.IN,422712
Estonia,EST,"Population ages 15-64, female",SP.POP.1564.FE.IN,432929
Estonia,EST,"Population ages 0-14, male",SP.POP.0014.MA.IN,109041
Estonia,EST,"Population ages 0-14, female",SP.POP.0014.FE.IN,103140
Estonia,EST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,62.825
Estonia,EST,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,169.877
Estonia,EST,"Population, female",SP.POP.TOTL.FE.IN,700146
Estonia,EST,"Population, male",SP.POP.TOTL.MA.IN,615261
Estonia,EST,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,164077
Estonia,EST,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,83508
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.359
Eswatini,SWZ,Urban population,SP.URB.TOTL,257242
Eswatini,SWZ,"Population, total",SP.POP.TOTL,1104044
Eswatini,SWZ,"Population ages 80 and above, female",SP.POP.80UP.FE,4776
Eswatini,SWZ,"Population ages 80 and above, male",SP.POP.80UP.MA,1271
Eswatini,SWZ,"Population ages 15-64, male",SP.POP.1564.MA.IN,300129
Eswatini,SWZ,"Population ages 15-64, female",SP.POP.1564.FE.IN,328624
Eswatini,SWZ,"Population ages 0-14, male",SP.POP.0014.MA.IN,216774
Eswatini,SWZ,"Population ages 0-14, female",SP.POP.0014.FE.IN,214892
Eswatini,SWZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,362.131
Eswatini,SWZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,507.511
Eswatini,SWZ,"Population, female",SP.POP.TOTL.FE.IN,571811
Eswatini,SWZ,"Population, male",SP.POP.TOTL.MA.IN,532233
Eswatini,SWZ,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,28295
Eswatini,SWZ,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,15330
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.048
Ethiopia,ETH,Urban population,SP.URB.TOTL,19590313
Ethiopia,ETH,"Population, total",SP.POP.TOTL,100835458
Ethiopia,ETH,"Population ages 80 and above, female",SP.POP.80UP.FE,260194
Ethiopia,ETH,"Population ages 80 and above, male",SP.POP.80UP.MA,219015
Ethiopia,ETH,"Population ages 15-64, male",SP.POP.1564.MA.IN,27271148
Ethiopia,ETH,"Population ages 15-64, female",SP.POP.1564.FE.IN,27554656
Ethiopia,ETH,"Population ages 0-14, male",SP.POP.0014.MA.IN,21519146
Ethiopia,ETH,"Population ages 0-14, female",SP.POP.0014.FE.IN,21008253
Ethiopia,ETH,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,198.692
Ethiopia,ETH,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,250.154
Ethiopia,ETH,"Population, female",SP.POP.TOTL.FE.IN,50426867
Ethiopia,ETH,"Population, male",SP.POP.TOTL.MA.IN,50408591
Ethiopia,ETH,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1863958
Ethiopia,ETH,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1618297
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.569329075841
Euro area,EMU,Urban population,SP.URB.TOTL,259198842
Euro area,EMU,"Population, total",SP.POP.TOTL,339533474
Euro area,EMU,"Population ages 80 and above, female",SP.POP.80UP.FE,12626836
Euro area,EMU,"Population ages 80 and above, male",SP.POP.80UP.MA,6969647
Euro area,EMU,"Population ages 15-64, male",SP.POP.1564.MA.IN,110321076
Euro area,EMU,"Population ages 15-64, female",SP.POP.1564.FE.IN,110244580
Euro area,EMU,"Population ages 0-14, male",SP.POP.0014.MA.IN,26515268
Euro area,EMU,"Population ages 0-14, female",SP.POP.0014.FE.IN,25110231
Euro area,EMU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,47.8192251256534
Euro area,EMU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,93.377383028781
Euro area,EMU,"Population, female",SP.POP.TOTL.FE.IN,173772666
Euro area,EMU,"Population, male",SP.POP.TOTL.MA.IN,165760808
Euro area,EMU,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,38417851
Euro area,EMU,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,28924463
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2388000132361
Europe & Central Asia,ECS,Urban population,SP.URB.TOTL,648677188
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,907498192
Europe & Central Asia,ECS,"Population ages 80 and above, female",SP.POP.80UP.FE,24369059
Europe & Central Asia,ECS,"Population ages 80 and above, male",SP.POP.80UP.MA,12393615
Europe & Central Asia,ECS,"Population ages 15-64, male",SP.POP.1564.MA.IN,298100772
Europe & Central Asia,ECS,"Population ages 15-64, female",SP.POP.1564.FE.IN,305083867
Europe & Central Asia,ECS,"Population ages 0-14, male",SP.POP.0014.MA.IN,82663322
Europe & Central Asia,ECS,"Population ages 0-14, female",SP.POP.0014.FE.IN,78354169
Europe & Central Asia,ECS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,63.019166919019
Europe & Central Asia,ECS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,125.295329267346
Europe & Central Asia,ECS,"Population, female",SP.POP.TOTL.FE.IN,467146239
Europe & Central Asia,ECS,"Population, male",SP.POP.TOTL.MA.IN,438142547
Europe & Central Asia,ECS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,83708202
Europe & Central Asia,ECS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,57378448
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.7103728554834
Europe & Central Asia (excluding high income),ECA,Urban population,SP.URB.TOTL,271718904
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,410844329
Europe & Central Asia (excluding high income),ECA,"Population ages 80 and above, female",SP.POP.80UP.FE,7165769
Europe & Central Asia (excluding high income),ECA,"Population ages 80 and above, male",SP.POP.80UP.MA,2867562
Europe & Central Asia (excluding high income),ECA,"Population ages 15-64, male",SP.POP.1564.MA.IN,135799616
Europe & Central Asia (excluding high income),ECA,"Population ages 15-64, female",SP.POP.1564.FE.IN,143083410
Europe & Central Asia (excluding high income),ECA,"Population ages 0-14, male",SP.POP.0014.MA.IN,43058563
Europe & Central Asia (excluding high income),ECA,"Population ages 0-14, female",SP.POP.0014.FE.IN,40794598
Europe & Central Asia (excluding high income),ECA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
Europe & Central Asia (excluding high income),ECA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
Europe & Central Asia (excluding high income),ECA,"Population, female",SP.POP.TOTL.FE.IN,213514767
Europe & Central Asia (excluding high income),ECA,"Population, male",SP.POP.TOTL.MA.IN,195527762
Europe & Central Asia (excluding high income),ECA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,29636761
Europe & Central Asia (excluding high income),ECA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,16669581
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1502472372525
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population,SP.URB.TOTL,296976887
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,453034345
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 80 and above, female",SP.POP.80UP.FE,8387538
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 80 and above, male",SP.POP.80UP.MA,3397944
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-64, male",SP.POP.1564.MA.IN,150401430
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-64, female",SP.POP.1564.FE.IN,157636706
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 0-14, male",SP.POP.0014.MA.IN,46266956
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 0-14, female",SP.POP.0014.FE.IN,43836263
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, female",SP.POP.TOTL.FE.IN,235271755
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, male",SP.POP.TOTL.MA.IN,215960790
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,33798788
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,19292402
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6205928086301
European Union,EUU,Urban population,SP.URB.TOTL,382403439
European Union,EUU,"Population, total",SP.POP.TOTL,509717579
European Union,EUU,"Population ages 80 and above, female",SP.POP.80UP.FE,17539144
European Union,EUU,"Population ages 80 and above, male",SP.POP.80UP.MA,9700469
European Union,EUU,"Population ages 15-64, male",SP.POP.1564.MA.IN,166836478
European Union,EUU,"Population ages 15-64, female",SP.POP.1564.FE.IN,166548813
European Union,EUU,"Population ages 0-14, male",SP.POP.0014.MA.IN,40591041
European Union,EUU,"Population ages 0-14, female",SP.POP.0014.FE.IN,38487691
European Union,EUU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,52.6160121155075
European Union,EUU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,104.916171016855
European Union,EUU,"Population, female",SP.POP.TOTL.FE.IN,260701538
European Union,EUU,"Population, male",SP.POP.TOTL.MA.IN,249016041
European Union,EUU,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,55665032
European Union,EUU,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,41588520
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.9463414634146
Faroe Islands,FRO,Urban population,SP.URB.TOTL,20007
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,48051
Faroe Islands,FRO,"Population ages 80 and above, female",SP.POP.80UP.FE,NA 
Faroe Islands,FRO,"Population ages 80 and above, male",SP.POP.80UP.MA,NA 
Faroe Islands,FRO,"Population ages 15-64, male",SP.POP.1564.MA.IN,NA 
Faroe Islands,FRO,"Population ages 15-64, female",SP.POP.1564.FE.IN,NA 
Faroe Islands,FRO,"Population ages 0-14, male",SP.POP.0014.MA.IN,NA 
Faroe Islands,FRO,"Population ages 0-14, female",SP.POP.0014.FE.IN,NA 
Faroe Islands,FRO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
Faroe Islands,FRO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
Faroe Islands,FRO,"Population, female",SP.POP.TOTL.FE.IN,NA 
Faroe Islands,FRO,"Population, male",SP.POP.TOTL.MA.IN,NA 
Faroe Islands,FRO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,NA 
Faroe Islands,FRO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,NA 
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.103
Fiji,FJI,Urban population,SP.URB.TOTL,475365
Fiji,FJI,"Population, total",SP.POP.TOTL,868627
Fiji,FJI,"Population ages 80 and above, female",SP.POP.80UP.FE,2577
Fiji,FJI,"Population ages 80 and above, male",SP.POP.80UP.MA,1874
Fiji,FJI,"Population ages 15-64, male",SP.POP.1564.MA.IN,288735
Fiji,FJI,"Population ages 15-64, female",SP.POP.1564.FE.IN,277432
Fiji,FJI,"Population ages 0-14, male",SP.POP.0014.MA.IN,133058
Fiji,FJI,"Population ages 0-14, female",SP.POP.0014.FE.IN,126206
Fiji,FJI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,137.366
Fiji,FJI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,234.35
Fiji,FJI,"Population, female",SP.POP.TOTL.FE.IN,427258
Fiji,FJI,"Population, male",SP.POP.TOTL.MA.IN,441369
Fiji,FJI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,23620
Fiji,FJI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,19576
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4804878048781
Finland,FIN,Urban population,SP.URB.TOTL,4669930
Finland,FIN,"Population, total",SP.POP.TOTL,5479531
Finland,FIN,"Population ages 80 and above, female",SP.POP.80UP.FE,183772
Finland,FIN,"Population ages 80 and above, male",SP.POP.80UP.MA,94991
Finland,FIN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1757800
Finland,FIN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1714087
Finland,FIN,"Population ages 0-14, male",SP.POP.0014.MA.IN,459288
Finland,FIN,"Population ages 0-14, female",SP.POP.0014.FE.IN,439061
Finland,FIN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,43.26
Finland,FIN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,93.675
Finland,FIN,"Population, female",SP.POP.TOTL.FE.IN,2782702
Finland,FIN,"Population, male",SP.POP.TOTL.MA.IN,2696829
Finland,FIN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,629554
Finland,FIN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,479741
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.4507764470904
Fragile and conflict affected situations,FCS,Urban population,SP.URB.TOTL,193813442
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,482530732
Fragile and conflict affected situations,FCS,"Population ages 80 and above, female",SP.POP.80UP.FE,1235880
Fragile and conflict affected situations,FCS,"Population ages 80 and above, male",SP.POP.80UP.MA,807053
Fragile and conflict affected situations,FCS,"Population ages 15-64, male",SP.POP.1564.MA.IN,132837613
Fragile and conflict affected situations,FCS,"Population ages 15-64, female",SP.POP.1564.FE.IN,135247728
Fragile and conflict affected situations,FCS,"Population ages 0-14, male",SP.POP.0014.MA.IN,99569949
Fragile and conflict affected situations,FCS,"Population ages 0-14, female",SP.POP.0014.FE.IN,97082953
Fragile and conflict affected situations,FCS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,217.667734967001
Fragile and conflict affected situations,FCS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,274.815977118521
Fragile and conflict affected situations,FCS,"Population, female",SP.POP.TOTL.FE.IN,241188374
Fragile and conflict affected situations,FCS,"Population, male",SP.POP.TOTL.MA.IN,239472020
Fragile and conflict affected situations,FCS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,8857693
Fragile and conflict affected situations,FCS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7064460
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3219512195122
France,FRA,Urban population,SP.URB.TOTL,53044946
France,FRA,"Population, total",SP.POP.TOTL,66593366
France,FRA,"Population ages 80 and above, female",SP.POP.80UP.FE,2566356
France,FRA,"Population ages 80 and above, male",SP.POP.80UP.MA,1387566
France,FRA,"Population ages 15-64, male",SP.POP.1564.MA.IN,20666151
France,FRA,"Population ages 15-64, female",SP.POP.1564.FE.IN,21132160
France,FRA,"Population ages 0-14, male",SP.POP.0014.MA.IN,6251962
France,FRA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5969525
France,FRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,49.376
France,FRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,101.499
France,FRA,"Population, female",SP.POP.TOTL.FE.IN,34325589
France,FRA,"Population, male",SP.POP.TOTL.MA.IN,32267777
France,FRA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7223904
France,FRA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,5349664
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.787
French Polynesia,PYF,Urban population,SP.URB.TOTL,168471
French Polynesia,PYF,"Population, total",SP.POP.TOTL,273124
French Polynesia,PYF,"Population ages 80 and above, female",SP.POP.80UP.FE,2082
French Polynesia,PYF,"Population ages 80 and above, male",SP.POP.80UP.MA,1475
French Polynesia,PYF,"Population ages 15-64, male",SP.POP.1564.MA.IN,95652
French Polynesia,PYF,"Population ages 15-64, female",SP.POP.1564.FE.IN,93159
French Polynesia,PYF,"Population ages 0-14, male",SP.POP.0014.MA.IN,33385
French Polynesia,PYF,"Population ages 0-14, female",SP.POP.0014.FE.IN,31129
French Polynesia,PYF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,75.73
French Polynesia,PYF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,129.558
French Polynesia,PYF,"Population, female",SP.POP.TOTL.FE.IN,134454
French Polynesia,PYF,"Population, male",SP.POP.TOTL.MA.IN,138670
French Polynesia,PYF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,10165
French Polynesia,PYF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,9633
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.913
Gabon,GAB,Urban population,SP.URB.TOTL,1716262
Gabon,GAB,"Population, total",SP.POP.TOTL,1947686
Gabon,GAB,"Population ages 80 and above, female",SP.POP.80UP.FE,6219
Gabon,GAB,"Population ages 80 and above, male",SP.POP.80UP.MA,3535
Gabon,GAB,"Population ages 15-64, male",SP.POP.1564.MA.IN,604129
Gabon,GAB,"Population ages 15-64, female",SP.POP.1564.FE.IN,565270
Gabon,GAB,"Population ages 0-14, male",SP.POP.0014.MA.IN,356979
Gabon,GAB,"Population ages 0-14, female",SP.POP.0014.FE.IN,350669
Gabon,GAB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,219.393
Gabon,GAB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,257.632
Gabon,GAB,"Population, female",SP.POP.TOTL.FE.IN,955857
Gabon,GAB,"Population, male",SP.POP.TOTL.MA.IN,991829
Gabon,GAB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,39918
Gabon,GAB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,30721
